$GPGGA,121758,5200.002113,N,422.400293,E,1,21,0.7,46.3,M,,M,,*41
$GPGGA,121759,5200.00161,N,422.400111,E,1,22,0.7,45.9,M,,M,,*44
$GPGGA,121800,5200.001429,N,422.400271,E,1,23,0.7,45.6,M,,M,,*44
$GPGGA,121801,5200.001429,N,422.400271,E,1,22,0.7,45.6,M,,M,,*44
$GPGGA,121802,5200.001429,N,422.400271,E,1,19,0.7,45.6,M,,M,,*4F
$GPGGA,121803,5200.001429,N,422.400271,E,1,17,0.9,45.6,M,,M,,*4E
$GPGGA,121804,5200.001429,N,422.400271,E,1,19,0.8,45.6,M,,M,,*46
$GPGGA,121805,5200.001429,N,422.400271,E,1,17,0.8,45.6,M,,M,,*49
$GPGGA,121806,5200.001429,N,422.400271,E,1,16,0.9,45.6,M,,M,,*4A
$GPGGA,121807,5200.001429,N,422.400271,E,1,17,0.8,45.6,M,,M,,*4B
$GPGGA,121808,5200.001429,N,422.400271,E,1,20,0.7,45.6,M,,M,,*4F
$GPGGA,121809,5200.001429,N,422.400271,E,1,18,0.8,45.6,M,,M,,*4A
$GPGGA,121810,5200.001429,N,422.400271,E,1,19,0.8,45.6,M,,M,,*43
$GPGGA,121811,5200.001429,N,422.400271,E,1,20,0.7,45.6,M,,M,,*47
$GPGGA,121812,5200.001429,N,422.400271,E,1,18,0.8,45.6,M,,M,,*40
$GPGGA,121813,5200.001429,N,422.400271,E,1,18,0.8,45.6,M,,M,,*41
$GPGGA,121814,5200.001595,N,422.40029,E,1,20,0.7,45.8,M,,M,,*45
$GPGGA,121815,5200.001595,N,422.40029,E,1,17,0.8,45.8,M,,M,,*4F
$GPGGA,120409,5200.000727,N,422.466982,E,1,17,0.7,42.9,M,,M,,*44
$GPGGA,120410,5200.000727,N,422.466982,E,1,16,0.7,42.9,M,,M,,*4D
$GPGGA,120411,5200.000727,N,422.466982,E,1,13,0.8,42.9,M,,M,,*46
$GPGGA,120412,5200.000727,N,422.466982,E,1,16,0.7,42.9,M,,M,,*4F
$GPGGA,120413,5200.000727,N,422.466982,E,1,16,0.7,42.9,M,,M,,*4E
$GPGGA,120414,5200.000727,N,422.466982,E,1,17,0.7,42.9,M,,M,,*48
$GPGGA,120415,5200.000727,N,422.466982,E,1,15,0.8,42.9,M,,M,,*44
$GPGGA,120416,5200.000727,N,422.466982,E,1,16,0.8,42.9,M,,M,,*44
$GPGGA,120417,5200.000727,N,422.466982,E,1,17,0.8,42.9,M,,M,,*44
$GPGGA,120418,5200.000727,N,422.466982,E,1,15,0.8,42.9,M,,M,,*49
$GPGGA,120419,5200.000727,N,422.466982,E,1,16,0.9,42.9,M,,M,,*4A
$GPGGA,120420,5200.000727,N,422.466982,E,1,16,0.9,42.9,M,,M,,*40
$GPGGA,120421,5200.000727,N,422.466982,E,1,16,0.8,42.9,M,,M,,*40
$GPGGA,120422,5200.000727,N,422.466982,E,1,15,0.9,42.9,M,,M,,*41
$GPGGA,120423,5200.000727,N,422.466982,E,1,16,0.7,42.9,M,,M,,*4D
$GPGGA,120424,5200.000727,N,422.466982,E,1,16,0.8,42.9,M,,M,,*45
$GPGGA,120425,5200.000727,N,422.466982,E,1,17,0.7,42.9,M,,M,,*4A
